Bookmaker,Market,Context,Stat,Label,Side,Line,Odds,Implied,n,mu_emp,s2_emp,mu_prior,s2_prior,mu_post,s2_post,Model,p_final,Fair_Odds,EV_pct,Expr,Source,Params
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,22.5 Free Kicks,Under,22.5,2.75,0.36363636363636365,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.2443321850253625,4.092788675778415,-32.808649118025315,P(Under 22.5) = P(X ≤ 22) = CDF(22),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,23.5 Free Kicks,Over,23.5,1.53,0.6535947712418301,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.6874297924335445,1.4546940080381698,5.176758242332302,P(Over 23.5) = P(X ≥ 24) = 1-CDF(23),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,23.5 Free Kicks,Under,23.5,2.37,0.42194092827004215,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.3125702075664555,3.199281236000044,-25.920860806750046,P(Under 23.5) = P(X ≤ 23) = CDF(23),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,24.5 Free Kicks,Over,24.5,1.72,0.5813953488372093,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.6131591331170795,1.6308979936682364,5.463370896137665,P(Over 24.5) = P(X ≥ 25) = 1-CDF(24),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,24.5 Free Kicks,Under,24.5,2.0,0.5,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.3868408668829205,2.5850422889850866,-22.631826623415897,P(Under 24.5) = P(X ≤ 24) = CDF(24),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,25.5 Free Kicks,Over,25.5,2.0,0.5,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.5355559816086757,1.8672184315750728,7.111196321735136,P(Over 25.5) = P(X ≥ 26) = 1-CDF(25),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,25.5 Free Kicks,Under,25.5,1.72,0.5813953488372093,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.46444401839132426,2.153112022981067,-20.115628836692224,P(Under 25.5) = P(X ≤ 25) = CDF(25),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,26.5 Free Kicks,Over,26.5,2.25,0.4444444444444444,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.45758947086244006,2.1853649694239112,2.9576309440490167,P(Over 26.5) = P(X ≥ 27) = 1-CDF(26),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,26.5 Free Kicks,Under,26.5,1.57,0.6369426751592356,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.5424105291375599,1.843622028484612,-14.841546925403081,P(Under 26.5) = P(X ≤ 26) = CDF(26),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,27.5 Free Kicks,Over,27.5,2.75,0.36363636363636365,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.3821590688393508,2.616711420815118,5.0937439308214705,P(Over 27.5) = P(X ≥ 28) = 1-CDF(27),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,27.5 Free Kicks,Under,27.5,1.4,0.7142857142857143,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.6178409311606492,1.6185395780131357,-13.502269637509112,P(Under 27.5) = P(X ≤ 27) = CDF(27),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,28.5 Free Kicks,Over,28.5,3.4,0.29411764705882354,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.311788594405388,3.2073014149446357,6.008122097831903,P(Over 28.5) = P(X ≥ 29) = 1-CDF(28),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,28.5 Free Kicks,Under,28.5,1.3,0.7692307692307692,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.688211405594612,1.453041887813533,-10.532517272700437,P(Under 28.5) = P(X ≤ 28) = CDF(28),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,29.5 Free Kicks,Over,29.5,4.0,0.25,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.24840241593473622,4.025725741180931,-0.6390336261055118,P(Over 29.5) = P(X ≥ 30) = 1-CDF(29),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,29.5 Free Kicks,Under,29.5,1.22,0.819672131147541,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.7515975840652638,1.3304992208612083,-8.305094744037822,P(Under 29.5) = P(X ≤ 29) = CDF(29),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,30.5 Free Kicks,Over,30.5,5.0,0.2,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.19321050865188438,5.175701916927006,-3.3947456740578086,P(Over 30.5) = P(X ≥ 31) = 1-CDF(30),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,30.5 Free Kicks,Under,30.5,1.16,0.8620689655172414,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.8067894913481156,1.2394806956756919,-6.412419003618597,P(Under 30.5) = P(X ≤ 30) = CDF(30),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,31.5 Free Kicks,Over,31.5,6.5,0.15384615384615385,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.14670377948563296,6.816456968635443,-4.642543334338578,P(Over 31.5) = P(X ≥ 32) = 1-CDF(31),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,31.5 Free Kicks,Under,31.5,1.11,0.9009009009009008,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.853296220514367,1.1719259689175698,-5.28411952290525,P(Under 31.5) = P(X ≤ 31) = CDF(31),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,32.5 Free Kicks,Over,32.5,8.0,0.125,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.10874013426405149,9.196236576016359,-13.007892588758807,P(Over 32.5) = P(X ≥ 33) = 1-CDF(32),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,32.5 Free Kicks,Under,32.5,1.083,0.9233610341643583,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.8912598657359485,1.1220072152292648,-3.4765565407967824,P(Under 32.5) = P(X ≤ 32) = CDF(32),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,33.5 Free Kicks,Over,33.5,11.0,0.09090909090909091,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.07868933314530835,12.708202751615547,-13.441733540160817,P(Over 33.5) = P(X ≥ 34) = 1-CDF(33),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,33.5 Free Kicks,Under,33.5,1.05,0.9523809523809523,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.9213106668546917,1.0854102052394008,-3.2623799802573683,P(Under 33.5) = P(X ≤ 33) = CDF(33),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,34.5 Free Kicks,Over,34.5,13.0,0.07692307692307693,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.055601709984002934,17.985058378379158,-27.717777020796184,P(Over 34.5) = P(X ≥ 35) = 1-CDF(34),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,34.5 Free Kicks,Under,34.5,1.04,0.9615384615384615,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.9443982900159971,1.0588752760057,-1.7825778383362967,P(Under 34.5) = P(X ≤ 34) = CDF(34),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,35.5 Free Kicks,Over,35.5,17.0,0.058823529411764705,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.038370599430819885,26.061620481143276,-34.769980967606195,P(Over 35.5) = P(X ≥ 36) = 1-CDF(35),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,FREE KICKS,Both Teams Combined,Free Kicks,35.5 Free Kicks,Under,35.5,1.025,0.9756097560975611,15,26.4,29.685714285714287,25.6,27.190804597701145,26.12173913043478,28.817919611622756,CMP,0.9616294005691801,1.039901649646016,-1.4329864416590454,P(Under 35.5) = P(X ≤ 35) = CDF(35),Match from hull-city home rows only,{'lambda': 26.12173913043478}
Bet365,THROW INS,Both Teams Combined,Throw-ins,30.5 Throw Ins,Over,30.5,1.025,0.9756097560975611,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.9171326629157467,1.090354798640364,-5.993902051135969,P(Over 30.5) = P(X ≥ 31) = 1-CDF(30),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,30.5 Throw Ins,Under,30.5,17.0,0.058823529411764705,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.0828673370842533,12.067480809516962,40.874473043230594,P(Under 30.5) = P(X ≤ 30) = CDF(30),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,31.5 Throw Ins,Over,31.5,1.04,0.9615384615384615,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.8978787386257423,1.1137361393928988,-6.620611182922797,P(Over 31.5) = P(X ≥ 32) = 1-CDF(31),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,31.5 Throw Ins,Under,31.5,13.0,0.07692307692307693,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.10212126137425764,9.792280143653576,32.757639786534945,P(Under 31.5) = P(X ≤ 31) = CDF(31),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,32.5 Throw Ins,Over,32.5,1.05,0.9523809523809523,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.8759415061687845,1.1416287422819198,-8.026141852277624,P(Over 32.5) = P(X ≥ 33) = 1-CDF(32),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,32.5 Throw Ins,Under,32.5,11.0,0.09090909090909091,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.12405849383121544,8.06071369333666,36.46434321433698,P(Under 32.5) = P(X ≤ 32) = CDF(32),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,33.5 Throw Ins,Over,33.5,1.071,0.9337068160597572,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.8513164907368012,1.1746512735052455,-8.824003842088601,P(Over 33.5) = P(X ≥ 34) = 1-CDF(33),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,33.5 Throw Ins,Under,33.5,9.0,0.1111111111111111,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.14868350926319884,6.725695438287004,33.81515833687896,P(Under 33.5) = P(X ≤ 33) = CDF(33),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,34.5 Throw Ins,Over,34.5,1.1,0.9090909090909091,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.8240647357981093,1.213496897220698,-9.352879062207965,P(Over 34.5) = P(X ≥ 35) = 1-CDF(34),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,34.5 Throw Ins,Under,34.5,7.0,0.14285714285714285,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.17593526420189065,5.6839088203060415,23.154684941323467,P(Under 34.5) = P(X ≤ 34) = CDF(34),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,35.5 Throw Ins,Over,35.5,1.14,0.8771929824561404,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.7943133565354965,1.2589489925759692,-9.448277354953404,P(Over 35.5) = P(X ≥ 36) = 1-CDF(35),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,35.5 Throw Ins,Under,35.5,5.5,0.18181818181818182,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.20568664346450352,4.861764396347765,13.127653905476944,P(Under 35.5) = P(X ≤ 35) = CDF(35),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,36.5 Throw Ins,Over,36.5,1.18,0.8474576271186441,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.762253043101923,1.311900305350814,-10.054140913973097,P(Over 36.5) = P(X ≥ 37) = 1-CDF(36),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,36.5 Throw Ins,Under,36.5,4.5,0.2222222222222222,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.23774695689807707,4.206152680341996,6.986130604134688,P(Under 36.5) = P(X ≤ 36) = CDF(36),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,37.5 Throw Ins,Over,37.5,1.22,0.819672131147541,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.7281326987461352,1.3733760367059848,-11.167810752971508,P(Over 37.5) = P(X ≥ 38) = 1-CDF(37),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,37.5 Throw Ins,Under,37.5,4.0,0.25,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.27186730125386477,3.6782650778080077,8.746920501545908,P(Under 37.5) = P(X ≤ 37) = CDF(37),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,38.5 Throw Ins,Over,38.5,1.3,0.7692307692307692,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.6922515787544592,1.4445615303604802,-10.007294761920305,P(Over 38.5) = P(X ≥ 39) = 1-CDF(38),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,38.5 Throw Ins,Under,38.5,3.4,0.29411764705882354,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.30774842124554086,3.2494074086642923,4.634463223483887,P(Under 38.5) = P(X ≤ 38) = CDF(38),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,39.5 Throw Ins,Over,39.5,1.36,0.7352941176470588,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.6549494379129019,1.5268354198251628,-10.926876443845334,P(Over 39.5) = P(X ≥ 40) = 1-CDF(39),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,39.5 Throw Ins,Under,39.5,3.0,0.3333333333333333,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.345050562087098,2.898125984642155,3.5151686261293946,P(Under 39.5) = P(X ≤ 39) = CDF(39),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,40.5 Throw Ins,Over,40.5,1.5,0.6666666666666666,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.6165952884724419,1.6218093434956469,-7.510706729133709,P(Over 40.5) = P(X ≥ 41) = 1-CDF(40),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,40.5 Throw Ins,Under,40.5,2.5,0.4,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.38340471152755806,2.6082099930796567,-4.148822118110484,P(Under 40.5) = P(X ≤ 40) = CDF(40),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,41.5 Throw Ins,Over,41.5,1.57,0.6369426751592356,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.5775754143212427,1.731375635466035,-9.320659951564892,P(Over 41.5) = P(X ≥ 42) = 1-CDF(41),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,41.5 Throw Ins,Under,41.5,2.25,0.4444444444444444,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.4224245856787573,2.3672864551507744,-4.954468222279607,P(Under 41.5) = P(X ≤ 41) = CDF(41),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,42.5 Throw Ins,Over,42.5,1.72,0.5813953488372093,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.5382812820267256,1.8577647660992789,-7.415619491403191,P(Over 42.5) = P(X ≥ 43) = 1-CDF(42),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,42.5 Throw Ins,Under,42.5,2.0,0.5,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.46171871797327435,2.1658207932083076,-7.65625640534513,P(Under 42.5) = P(X ≤ 42) = CDF(42),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,43.5 Throw Ins,Over,43.5,1.83,0.5464480874316939,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.49909794142999475,2.0036147557227775,-8.66507671831096,P(Over 43.5) = P(X ≥ 44) = 1-CDF(43),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,43.5 Throw Ins,Under,43.5,1.83,0.5464480874316939,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.5009020585700052,1.9963982636742181,-8.334923281689033,P(Under 43.5) = P(X ≤ 43) = CDF(43),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,44.5 Throw Ins,Over,44.5,2.1,0.47619047619047616,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.4603934262687307,2.172055339939415,-3.3173804835665455,P(Over 44.5) = P(X ≥ 45) = 1-CDF(44),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,44.5 Throw Ins,Under,44.5,1.66,0.6024096385542169,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.5396065737312693,1.85320203400267,-10.425308760609298,P(Under 44.5) = P(X ≤ 44) = CDF(44),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,45.5 Throw Ins,Over,45.5,2.37,0.42194092827004215,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.4225095592346304,2.366810355276895,0.13476553860740648,P(Over 45.5) = P(X ≥ 46) = 1-CDF(45),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,45.5 Throw Ins,Under,45.5,1.53,0.6535947712418301,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.5774904407653696,1.7316303949112348,-11.643962562898446,P(Under 45.5) = P(X ≤ 45) = CDF(45),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,46.5 Throw Ins,Over,46.5,2.62,0.38167938931297707,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.3857544467531022,2.592322676814245,1.0676650493127937,P(Over 46.5) = P(X ≥ 47) = 1-CDF(46),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,46.5 Throw Ins,Under,46.5,1.44,0.6944444444444444,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.6142455532468978,1.6280134137137938,-11.548640332446725,P(Under 46.5) = P(X ≤ 46) = CDF(46),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,47.5 Throw Ins,Over,47.5,3.0,0.3333333333333333,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.3503968268418982,2.853907122998028,5.119048052569464,P(Over 47.5) = P(X ≥ 48) = 1-CDF(47),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,47.5 Throw Ins,Under,47.5,1.36,0.7352941176470588,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.6496031731581018,1.5394013473462789,-11.653968450498153,P(Under 47.5) = P(X ≤ 47) = CDF(47),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,48.5 Throw Ins,Over,48.5,3.5,0.2857142857142857,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.31666231752713414,3.157938108358321,10.831811134496938,P(Over 48.5) = P(X ≥ 49) = 1-CDF(48),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,48.5 Throw Ins,Under,48.5,1.28,0.78125,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.6833376824728659,1.4634053201649804,-12.532776643473165,P(Under 48.5) = P(X ≤ 48) = CDF(48),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,49.5 Throw Ins,Over,49.5,4.0,0.25,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.28473151044844514,3.5120805506388266,13.892604179378054,P(Over 49.5) = P(X ≥ 50) = 1-CDF(49),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
Bet365,THROW INS,Both Teams Combined,Throw-ins,49.5 Throw Ins,Under,49.5,1.22,0.819672131147541,15,45.733333333333334,125.4952380952381,41.06666666666666,69.2183908045977,44.11014492753623,105.9206825158849,NegBin,0.7152684895515549,1.398076407122255,-12.737244274710314,P(Under 49.5) = P(X ≤ 49) = CDF(49),Match from hull-city home rows only,"{'n_nb': 31.47853038403305, 'p_nb': np.float64(0.41644505945211446)}"
